timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,dataQStg1Slug,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrSlug,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
9211.29,43.01,,60,,,,26.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9211.44,44.75,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9211.543,,,,,,,,,,,,,,,,,,,,,,,1956,18000,365,184,639,992,881,665,58,18000,1.12599319,31.53,31.53
9211.591,46.36,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9211.74,48.11,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9211.89,49.8,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9212.04,51.47,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9212.19,53.11,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9212.34,54.56,,60,,,,26.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9212.49,56.11,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9212.641,57.67,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9212.791,59.18,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9212.941,60.69,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9212.981,,,,,,,,,,,,,,,,,,,,,,,1915,18000,364,182,638,993,878,665,58,18000,1.130979499,31.52,31.52
9213.091,62.17,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9213.241,63.63,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9213.363,,,,,,,27.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9213.408,64.97,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9213.557,66.6,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9213.707,67.83,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9213.857,69.16,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9214.007,70.46,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9214.157,71.75,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9214.307,73.04,,60,,,,27.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9214.458,74.31,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9214.477,,,,,,,,,,,,,,,,,,,,,,,1914,18000,364,180,642,987,881,671,58,18000,1.120317821,31.5,31.5
9214.607,75.43,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9214.757,76.63,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9214.907,77.86,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9215.057,79.01,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9215.207,80.15,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9215.357,81.29,,60,,,,28.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9215.507,82.26,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9215.657,83.35,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9215.807,84.43,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9215.91,,,,,,,,,,,,,,,,,,,,,,,1900,18000,364,180,637,971,861,670,58,18000,1.12775842,31.48,31.48
9215.958,85.46,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9216.107,86.48,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9216.257,87.41,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9216.407,88.41,,60,,,,28.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9216.557,89.37,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9216.707,90.33,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9216.857,91.28,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9217.007,92.23,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9217.157,93.13,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9217.307,94,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9217.375,,,,,,,29.15,,,,,,,,,,,,,,,,1899,18000,363,179,639,966,861,667,58,18000,1.12195122,31.46,31.46
9217.457,94.82,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9217.607,95.7,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9217.757,96.52,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9217.907,97.4,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9218.057,98.16,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9218.207,98.94,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9218.357,99.67,,60,,,,29.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9218.507,100.45,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9218.657,101.19,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9218.808,102.01,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9218.827,,,,,,,,,,,,,,,,,,,,,,,1916,18000,364,179,641,970,877,670,58,18000,1.10604333,31.44,31.44
9218.957,102.73,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9219.107,103.44,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9219.258,104.14,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9219.407,104.75,,60,,,,29.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9219.557,105.47,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9219.707,106.19,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9219.857,106.87,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9220.007,107.49,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9220.157,108.15,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9220.26,,,,,,,,,,,,,,,,,,,,,,,1959,18000,364,180,640,969,878,670,58,18000,1.103644647,31.43,31.43
9220.308,108.74,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9220.457,109.36,,60,,,,30.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9220.607,109.95,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9220.757,110.56,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9220.907,111.12,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9221.057,111.59,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9221.207,112.04,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9221.357,112.34,,60,,,,31.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9221.507,112.68,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9221.658,113,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9221.71,,,,,,,,,,,,,,,,,,,,,,,1963,18000,364,181,628,940,891,673,58,18000,1.054994388,31.41,31.41
9221.807,113.16,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9221.957,113.38,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9222.107,113.54,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9222.265,113.63,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9222.414,113.73,,60,,,,31.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9222.564,113.7,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9222.714,113.23,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9222.864,112.21,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9223.014,110.82,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9223.164,109.15,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9223.317,107.36,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9223.367,,,,,,,,,,,,,,,,,,,,,,,1993,18000,365,183,636,899,914,675,58,18000,0.983588621,31.38,31.38
9223.464,105.44,,60,,,,32.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9223.615,103.58,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9223.787,101.9,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9223.936,99.68,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9224.086,97.93,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9224.236,96.14,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9224.386,94.39,,60,,,,32.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9224.536,92.72,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9224.686,91.16,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
