timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,dataQStg1Slug,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrSlug,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
166.949,,,,,,,24.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167.503,,,,,,,24.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.938,,,,,,,24.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.604,,,,,,,24.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.604,,,,,,,24.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.714,,,,,,,24.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.903,,,,,,,24.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.935,,,,,,,24.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.943,,,,,,,24.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.608,,,,,,,24.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.443,,,,,,,24.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.991,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.443,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.943,,,,,,,24.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184.61,,,,,,,23.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186.443,,,,,,,24.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188.943,,,,,,,23.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.904,,,,,,,23.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.904,,,,,,,23.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191.443,,,,,,,23.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
