timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
1094.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098.539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104.521,,,,,,,,29.18,29.19,29.07,29.07,55,,,,0,0,0.21,,79.79,,,,,,,,,,,,,
1104.556,26.98,26.99,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104.611,,,,,,,,29.18,29.19,29.07,29.08,55,,,,0.05,0,-0.31,,80.36,,,,,,,,,,,,,
1104.655,27.01,26.99,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104.718,,,,,,,,29.31,29.19,29.07,29.1,55,,,,0.17,0,-0.55,,80.72,,,,,,,,,,,,,
1104.764,27.23,26.99,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104.809,,,,,,,,29.73,29.21,29.09,29.14,55,,,,0.26,0.01,0.23,,80.03,,,,,,,,,,,,,
1104.856,27.65,27.03,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104.914,,,,,,,,30.35,29.29,29.13,29.19,55,,,,0.35,0.01,0.1,,80.26,,,,,,,,,,,,,
1104.956,28.22,27.12,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105.009,,,,,,,,31.11,29.46,29.19,29.26,55,,,,0.37,0.01,0.3,,80.08,,,,,,,,,,,,,
1105.055,28.93,27.29,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105.109,,,,28.95,,,28.31,32.03,29.76,29.28,29.34,55,,,,0.32,0.02,0.81,,79.53,,,,,,,,,,,,,
1105.155,29.7,27.58,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105.209,,,,,,,,33,30.18,29.4,29.44,55,,,,0.2,0.02,1.26,,78.96,,,,,,,,,,,,,
1105.256,30.45,27.98,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105.31,,,,,,,,34.05,30.76,29.55,29.55,55,,,,0.01,0.02,1.79,,78.24,,,,,,,,,,,,,
1105.356,31.27,28.49,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105.409,,,,,,,,35.12,31.46,29.73,29.68,55,,,,-0.27,0.02,2.36,,77.39,,,,,,,,,,,,,
1105.456,32.1,29.1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105.51,,,,,,,,36.16,32.28,29.94,29.83,55,,,,-0.6,0.01,2.68,,76.73,,,,,,,,,,,,,
1105.555,32.87,29.78,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105.609,,,,,,,,37.22,33.2,30.17,29.98,55,,,,-1.01,0,3.16,,75.83,,,,,,,,,,,,,
