timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
6329.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6332.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6332.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6334.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6335.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336.141,,,,,,,,29.22,29.2,,,55,,,,0.56,7.11,0,,44.11,,,,,,,,,,,,,
6336.185,29.93,29.94,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336.24,,,,,,,,29.22,29.2,,,55,,,,2.04,7.22,0,,46.09,,,,,,,,,,,,,
6336.288,29.96,29.94,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336.34,,,,,,,,29.31,29.21,,,55,,,,3.53,7.41,0,,48.21,,,,,,,,,,,,,
6336.385,29.96,29.94,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336.44,,,,,,,,29.51,29.22,,,55,,,,5,7.69,0,,50.36,,,,,,,,,,,,,
6336.493,29.99,29.94,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336.541,,,,,,,,29.83,29.26,,,55,,,,6.39,8.06,0,,52.6,,,,,,,,,,,,,
6336.59,30.03,29.95,30,29.69,,,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,
6336.645,,,,,,,,30.22,29.36,,,55,,,,7.73,8.51,0,,54.79,,,,,,,,,,,,,
6336.693,30.03,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336.745,,,,,,,,30.68,29.51,,,55,,,,8.85,9.03,0,,56.84,,,,,,,,,,,,,
6336.79,30.03,29.97,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336.845,,,,,,,,31.2,29.74,,,55,,,,9.78,9.61,0,,58.76,,,,,,,,,,,,,
6336.89,30.03,29.99,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336.945,,,,,,,,31.8,30.04,,,55,,,,10.54,10.23,0,,60.56,,,,,,,,,,,,,
6336.991,30.06,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6337.045,,,,,,,,32.43,30.41,,,55,,,,11.1,10.89,0,,62.2,,,,,,,,,,,,,
6337.091,30.03,30.01,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6337.145,,,,,,,,33.07,30.85,,,55,,,,11.49,11.58,0,,63.7,,,,,,,,,,,,,
6337.19,30.03,30.02,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6337.244,,,,,,,,33.75,31.36,,,55,,,,11.7,12.28,0,,65.03,,,,,,,,,,,,,
6337.29,30.03,30.03,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6337.345,,,,,,,,34.43,31.93,,,55,,,,11.81,12.99,0,,66.27,,,,,,,,,,,,,
6337.39,30.03,30.03,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
