timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,dataQStg1Slug,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrSlug,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
269.227,,,,,,,24.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270.274,,,,,,,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271.009,,,,,,,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271.252,25.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271.411,25.4,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271.452,,,,,,,,,,,,,,,,,,,,,,,170.0,7916.0,1001.0,63.0,117.0,142.0,154.0,195.0,45.0,6406.0,0.922077922077922,25.57,25.57
271.554,26.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271.703,27.3,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271.853,28.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272.005,29.6,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272.153,30.9,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272.242,,,,,,,24.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272.303,32.1,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272.389,,,,,,,,,,,,,,,,,,,,,,,170.0,7912.0,999.0,63.0,117.0,141.0,154.0,195.0,46.0,6405.0,0.9155844155844156,25.57,25.57
272.464,33.4,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272.62,34.8,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272.772,35.9,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272.921,37.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273.071,38.7,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273.155,,,,,,,24.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273.236,39.9,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273.392,41.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273.416,,,,,,,,,,,,,,,,,,,,,,,170.0,7917.0,998.0,63.0,117.0,142.0,154.0,195.0,46.0,6408.0,0.922077922077922,25.56,25.56
273.542,41.9,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273.692,43.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273.842,44.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273.992,45.1,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.143,46.2,,90.0,,,,24.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.292,47.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.413,,,,,,,,,,,,,,,,,,,,,,,170.0,7914.0,998.0,63.0,117.0,142.0,154.0,195.0,46.0,6407.0,0.922077922077922,25.57,25.57
274.442,48.6,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.592,49.7,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.742,50.9,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.892,52.1,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.042,53.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.192,54.5,,90.0,,,,25.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.342,55.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
