timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,dataQStg1Slug,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrSlug,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
736.429,,,,,,,24.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738.929,,,,,,,24.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741.429,,,,,,,24.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742.157,,,,,,,24.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743.929,,,,,,,24.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745.335,,,,,,,24.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745.335,,,,,,,24.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746.427,,,,,,,24.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747.454,,,,,,,24.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748.581,,,,,,,24.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749.548,,,,,,,24.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749.985,,,,,,,24.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751.609,,,,,,,24.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754.609,,,,,,,24.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756.429,,,,,,,24.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758.929,,,,,,,24.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761.427,,,,,,,24.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763.928,,,,,,,24.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766.429,,,,,,,24.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768.929,,,,,,,24.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771.429,,,,,,,24.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773.929,,,,,,,24.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776.429,,,,,,,24.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.929,,,,,,,24.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781.779,,,,,,,24.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782.317,,,,,,,24.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784.569,,,,,,,24.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785.781,,,,,,,24.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786.731,,,,,,,24.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786.969,27.6,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787.078,27.6,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787.132,,,,,,,,,,,,,,,,,,,,,,,1842.0,18000.0,18000.0,11806.0,5444.0,2485.0,2497.0,2095.0,1048.0,18000.0,0.9951942330796957,28.27,28.27
787.204,27.8,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787.304,28.6,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787.403,29.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787.515,29.8,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787.621,30.7,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787.731,31.7,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787.837,32.5,,90.0,,,,24.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787.937,33.3,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788.046,34.1,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788.12,,,,,,,,,,,,,,,,,,,,,,,1839.0,18000.0,18000.0,11769.0,5439.0,2489.0,2495.0,2082.0,1050.0,18000.0,0.9975951903807615,28.27,28.27
788.153,35.1,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
