timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
336.374,,,,21.15,,,21.91,,,,,,,,,,,,,,,,,,,,,,,,,,
337.331,,,,21.11,,,21.89,,,,,,,,,,,,,,,,,,,,,,,,,,
338.472,,,,21.1,,,21.93,,,,,,,,,,,,,,,,,,,,,,,,,,
339.524,,,,21.12,,,21.86,,,,,,,,,,,,,,,,,,,,,,,,,,
340.694,,,,21.07,,,21.88,,,,,,,,,,,,,,,,,,,,,,,,,,
341.607,,,,21.01,,,21.78,,,,,,,,,,,,,,,,,,,,,,,,,,
341.862,,,,20.98,,,21.75,,,,,,,,,,,,,,,,,,,,,,,,,,
343.662,,,,21.09,,,21.81,,,,,,,,,,,,,,,,,,,,,,,,,,
344.601,,,,21.12,,,21.85,,,,,,,,,,,,,,,,,,,,,,,,,,
344.876,22.62,22.62,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344.887,,,,,,,,22.83,22.84,,,55.0,,,,1.34,0.06,-0.0,,33.55,,,,,,,,,,,,,
344.976,22.65,22.62,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344.995,,,,,,,,22.86,22.84,,,55.0,,,,2.95,0.21,-0.0,,35.7,,,,,,,,,,,,,
345.077,22.71,22.63,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345.088,,,,,,,,22.92,22.84,,,55.0,,,,4.35,0.44,0.0,,37.76,,,,,,,,,,,,,
345.177,22.8,22.64,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345.192,,,,,,,,23.05,22.85,,,55.0,,,,5.87,0.77,0.0,,40.06,,,,,,,,,,,,,
345.289,23.05,22.66,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345.3,,,,,,,,23.26,22.88,,,55.0,,,,7.42,1.19,0.0,,42.47,,,,,,,,,,,,,
345.389,23.26,22.72,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345.401,,,,,,,,23.45,22.94,,,55.0,,,,8.77,1.7,0.0,,44.75,,,,,,,,,,,,,
345.489,23.57,22.82,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345.5,,,,,,,,23.73,23.03,,,55.0,,,,10.05,2.28,0.0,,47.02,,,,,,,,,,,,,
345.589,23.88,22.96,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345.6,,,,,,,,24.07,23.16,,,55.0,,,,11.22,2.93,0.0,,49.27,,,,,,,,,,,,,
345.689,24.19,23.14,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
