timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
2105.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2124.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2136.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138.357,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138.369,,,,,,,,28.99,29.01,,,55,,,,1.08,8.21,0,,45.67,,,,,,,,,,,,,
2138.457,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138.469,,,,,,,,29.05,29.01,,,55,,,,2.58,8.34,0,,47.74,,,,,,,,,,,,,
2138.557,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138.568,,,,28.17,,,27.8,29.15,29.02,,,55,,,,4.05,8.56,0,,49.83,,,,,,,,,,,,,
2138.657,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138.674,,,,,,,,29.44,29.04,,,55,,,,5.57,8.87,0,,52.11,,,,,,,,,,,,,
2138.757,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138.769,,,,,,,,29.8,29.1,,,55,,,,6.85,9.26,0,,54.16,,,,,,,,,,,,,
2138.857,30.03,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138.868,,,,,,,,30.22,29.21,,,55,,,,8.07,9.73,0,,56.3,,,,,,,,,,,,,
2138.957,29.96,29.97,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138.969,,,,,,,,30.71,29.39,,,55,,,,9.13,10.26,0,,58.28,,,,,,,,,,,,,
2139.057,29.96,29.97,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139.069,,,,,,,,31.3,29.64,,,55,,,,10,10.84,0,,60.16,,,,,,,,,,,,,
2139.157,29.96,29.97,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139.169,,,,,,,,31.87,29.96,,,55,,,,10.69,11.47,0,,61.89,,,,,,,,,,,,,
2139.257,29.99,29.97,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139.268,,,,,,,,32.53,30.37,,,55,,,,11.18,12.13,0,,63.46,,,,,,,,,,,,,
2139.357,29.96,29.97,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139.368,,,,,,,,33.2,30.84,,,55,,,,11.5,12.82,0,,64.88,,,,,,,,,,,,,
2139.457,29.96,29.97,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139.468,,,,,,,,33.88,31.37,,,55,,,,11.66,13.51,0,,66.16,,,,,,,,,,,,,
2139.557,29.99,29.97,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139.568,,,,28.21,,,27.8,34.63,31.96,,,55,,,,11.68,14.21,0,,67.3,,,,,,,,,,,,,
2139.657,29.96,29.97,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139.668,,,,,,,,35.36,32.6,,,55,,,,11.59,14.91,0,,68.33,,,,,,,,,,,,,
2139.757,29.96,29.98,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139.768,,,,,,,,36.13,33.28,,,55,,,,11.4,15.59,0,,69.24,,,,,,,,,,,,,
2139.857,29.96,29.97,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139.869,,,,,,,,36.94,33.99,,,55,,,,11.12,16.26,0,,70.05,,,,,,,,,,,,,
2139.957,29.99,29.97,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139.969,,,,,,,,37.72,34.73,,,55,,,,10.78,16.91,0,,70.78,,,,,,,,,,,,,
2140.057,29.96,29.97,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140.069,,,,,,,,38.51,35.49,,,55,,,,10.37,17.53,0,,71.42,,,,,,,,,,,,,
2140.157,29.96,29.97,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140.168,,,,,,,,39.32,36.27,,,55,,,,9.93,18.13,0,,71.99,,,,,,,,,,,,,
2140.257,29.96,29.97,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140.268,,,,,,,,40.13,37.06,,,55,,,,9.46,18.71,0,,72.51,,,,,,,,,,,,,
2140.357,29.96,29.97,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140.368,,,,,,,,40.95,37.86,,,55,,,,8.96,19.25,0,,72.97,,,,,,,,,,,,,
2140.457,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140.468,,,,,,,,41.79,38.66,,,55,,,,8.43,19.76,0,,73.38,,,,,,,,,,,,,
2140.557,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140.568,,,,28.19,,,27.79,42.56,39.48,,,55,,,,7.9,20.24,0,,73.75,,,,,,,,,,,,,
2140.657,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140.668,,,,,,,,43.42,40.29,,,55,,,,7.36,20.69,0,,74.07,,,,,,,,,,,,,
2140.757,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140.769,,,,,,,,44.21,41.12,,,55,,,,6.8,21.1,0,,74.35,,,,,,,,,,,,,
2140.857,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140.869,,,,,,,,45.05,41.94,,,55,,,,6.24,21.48,0,,74.59,,,,,,,,,,,,,
2140.957,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140.969,,,,,,,,45.87,42.77,,,55,,,,5.68,21.83,0,,74.79,,,,,,,,,,,,,
2141.057,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141.068,,,,,,,,46.65,43.59,,,55,,,,5.12,22.14,0,,74.97,,,,,,,,,,,,,
2141.157,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141.168,,,,,,,,47.45,44.41,,,55,,,,4.57,22.42,0,,75.12,,,,,,,,,,,,,
2141.257,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141.268,,,,,,,,48.26,45.22,,,55,,,,4.04,22.67,0,,75.26,,,,,,,,,,,,,
2141.357,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141.368,,,,,,,,49.04,46.03,,,55,,,,3.52,22.88,0,,75.37,,,,,,,,,,,,,
2141.457,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141.468,,,,,,,,49.79,46.84,,,55,,,,3,23.07,0,,75.46,,,,,,,,,,,,,
2141.557,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141.568,,,,28.17,,,27.77,50.64,47.63,,,55,,,,2.51,23.22,0,,75.54,,,,,,,,,,,,,
2141.657,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141.669,,,,,,,,51.36,48.43,,,55,,,,2.02,23.35,0,,75.6,,,,,,,,,,,,,
2141.757,29.99,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141.769,,,,,,,,52.15,49.22,,,55,,,,1.55,23.45,0,,75.65,,,,,,,,,,,,,
2141.857,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141.869,,,,,,,,52.9,50,,,55,,,,1.1,23.52,0,,75.68,,,,,,,,,,,,,
2141.957,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141.968,,,,,,,,53.66,50.78,,,55,,,,0.65,23.56,0,,75.7,,,,,,,,,,,,,
2142.057,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142.068,,,,,,,,54.44,51.55,,,55,,,,0.22,23.58,0,,75.71,,,,,,,,,,,,,
2142.157,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142.167,,,,,,,,55.17,52.32,,,55,,,,-0.21,23.57,0,,75.69,,,,,,,,,,,,,
2142.257,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142.268,,,,,,,,55.87,53.08,,,55,,,,-0.61,23.53,0,,75.68,,,,,,,,,,,,,
2142.51,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142.522,,,,,,,,57.78,53.88,,,55,,,,1.2,23.61,0,,78.63,,,,,,,,,,,,,
2142.61,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142.621,,,,28.1,,,27.79,58.46,54.76,,,55,,,,0.48,23.65,0,,78.36,,,,,,,,,,,,,
2142.71,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142.721,,,,,,,,59.16,55.69,,,55,,,,-1.72,23.58,0,,46.52,,,,,,,,,,,,,
2142.81,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142.821,,,,,,,,59.87,56.61,,,55,,,,-4.02,23.37,0,,44.01,,,,,,,,,,,,,
2142.91,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142.921,,,,,,,,60.43,57.5,,,55,,,,-6.26,23.03,0,,41.43,,,,,,,,,,,,,
2143.01,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143.021,,,,,,,,60.88,58.35,,,55,,,,-8.37,22.56,0,,38.85,,,,,,,,,,,,,
2143.11,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143.121,,,,,,,,61.21,59.11,,,55,,,,-10.29,21.97,0,,36.34,,,,,,,,,,,,,
2143.21,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143.221,,,,,,,,61.39,59.79,,,55,,,,-11.98,21.28,0,,33.95,,,,,,,,,,,,,
2143.309,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143.321,,,,,,,,61.56,60.37,,,55,,,,-13.42,20.49,0,,31.73,,,,,,,,,,,,,
2143.41,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143.422,,,,,,,,61.56,60.83,,,55,,,,-14.58,19.63,0,,29.7,,,,,,,,,,,,,
2143.51,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143.521,,,,,,,,61.56,61.19,,,55,,,,-15.47,18.72,0,,27.91,,,,,,,,,,,,,
2143.61,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143.621,,,,28.18,,,27.79,61.44,61.43,,,55,,,,-16.07,17.76,0,,26.35,,,,,,,,,,,,,
2143.71,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143.72,,,,,,,,61.33,61.57,,,55,,,,-16.43,16.78,0,,25,,,,,,,,,,,,,
2143.81,29.93,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143.821,,,,,,,,61.16,61.63,,,55,,,,-16.57,15.79,0,,23.87,,,,,,,,,,,,,
2143.91,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143.921,,,,,,,,60.99,61.61,,,55,,,,-16.53,14.79,0,,22.92,,,,,,,,,,,,,
2144.01,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144.021,,,,,,,,60.82,61.53,,,55,,,,-16.33,13.81,0,,22.14,,,,,,,,,,,,,
2144.11,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144.121,,,,,,,,60.65,61.41,,,55,,,,-16.02,12.84,0,,21.48,,,,,,,,,,,,,
2144.209,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144.221,,,,,,,,60.43,61.25,,,55,,,,-15.63,11.9,0,,20.93,,,,,,,,,,,,,
2144.31,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144.322,,,,,,,,60.2,61.07,,,55,,,,-15.18,10.98,0,,20.46,,,,,,,,,,,,,
2144.41,29.93,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144.421,,,,,,,,59.98,60.87,,,55,,,,-14.68,10.09,0,,20.07,,,,,,,,,,,,,
2144.51,29.96,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144.521,,,,,,,,59.76,60.65,,,55,,,,-14.14,9.24,0,,19.76,,,,,,,,,,,,,
2144.549,,,,28.14,,,27.81,,,,,,,,,,,,,,,,,,,,,,,,,,
2144.61,29.96,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144.621,,,,,,,,59.54,60.43,,,55,,,,-13.57,8.41,0,,19.5,,,,,,,,,,,,,
2144.721,29.96,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144.736,,,,,,,,59.27,60.2,,,55,,,,-13,7.63,0,,19.29,,,,,,,,,,,,,
2144.821,29.96,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144.832,,,,,,,,59.11,59.97,,,55,,,,-12.41,6.87,0,,19.12,,,,,,,,,,,,,
2144.921,29.96,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144.933,,,,,,,,58.84,59.73,,,55,,,,-11.83,6.15,0,,18.98,,,,,,,,,,,,,
2145.021,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145.032,,,,,,,,58.68,59.5,,,55,,,,-11.25,5.47,0,,18.87,,,,,,,,,,,,,
2145.121,29.99,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145.133,,,,,,,,58.46,59.27,,,55,,,,-10.68,4.82,0,,18.79,,,,,,,,,,,,,
2145.22,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145.231,,,,,,,,58.25,59.05,,,55,,,,-10.13,4.2,0,,18.73,,,,,,,,,,,,,
2145.321,29.93,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145.332,,,,,,,,58.04,58.83,,,55,,,,-9.58,3.62,0,,18.7,,,,,,,,,,,,,
2145.421,29.93,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145.432,,,,,,,,57.83,58.62,,,55,,,,-9.04,3.07,0,,18.69,,,,,,,,,,,,,
2145.521,29.96,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145.532,,,,,,,,57.62,58.4,,,55,,,,-8.5,2.55,0,,18.71,,,,,,,,,,,,,
2145.621,29.93,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145.632,,,,28.17,,,27.78,57.41,58.19,,,55,,,,-7.98,2.07,0,,18.75,,,,,,,,,,,,,
2145.721,29.96,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145.732,,,,,,,,57.31,57.99,,,55,,,,-7.47,1.61,0,,18.8,,,,,,,,,,,,,
2145.821,29.96,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145.832,,,,,,,,57.1,57.79,,,55,,,,-6.98,1.18,0,,18.87,,,,,,,,,,,,,
2145.921,29.96,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145.933,,,,,,,,56.89,57.6,,,55,,,,-6.5,0.79,0,,18.95,,,,,,,,,,,,,
2146.021,29.96,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146.033,,,,,,,,56.84,57.41,,,55,,,,-6.03,0.42,0,,19.05,,,,,,,,,,,,,
2146.121,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146.133,,,,,,,,56.58,57.24,,,55,,,,-5.59,0.08,0,,19.15,,,,,,,,,,,,,
2146.221,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146.232,,,,,,,,56.43,57.06,,,55,,,,-5.15,-0.24,0,,19.27,,,,,,,,,,,,,
2146.321,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146.332,,,,,,,,56.23,56.89,,,55,,,,-4.71,-0.53,0,,19.42,,,,,,,,,,,,,
2146.421,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146.432,,,,,,,,56.02,56.71,,,55,,,,-4.28,-0.79,0,,19.59,,,,,,,,,,,,,
2146.521,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146.532,,,,,,,,55.87,56.53,,,55,,,,-3.83,-1.03,0,,19.8,,,,,,,,,,,,,
2146.621,29.93,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146.632,,,,28.18,,,27.81,55.72,56.36,,,55,,,,-3.4,-1.24,0,,20.02,,,,,,,,,,,,,
2146.721,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146.732,,,,,,,,55.52,56.19,,,55,,,,-2.97,-1.42,0,,20.27,,,,,,,,,,,,,
2146.82,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146.832,,,,,,,,55.42,56.02,,,55,,,,-2.54,-1.58,0,,20.54,,,,,,,,,,,,,
2146.921,29.96,29.96,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146.933,,,,,,,,55.27,55.85,,,55,,,,-2.12,-1.71,0,,20.82,,,,,,,,,,,,,
2147.021,29.96,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147.033,,,,,,,,55.12,55.68,,,55,,,,-1.71,-1.82,0,,21.12,,,,,,,,,,,,,
2147.121,29.96,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147.132,,,,,,,,54.98,55.53,,,55,,,,-1.32,-1.91,0,,21.43,,,,,,,,,,,,,
2147.221,29.96,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147.232,,,,,,,,54.88,55.37,,,55,,,,-0.93,-1.97,0,,21.75,,,,,,,,,,,,,
2147.321,29.93,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147.332,,,,,,,,54.73,55.23,,,55,,,,-0.56,-2.01,0,,22.08,,,,,,,,,,,,,
2147.421,29.93,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147.432,,,,,,,,54.58,55.08,,,55,,,,-0.21,-2.03,0,,22.42,,,,,,,,,,,,,
2147.521,29.96,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147.532,,,,,,,,54.48,54.95,,,55,,,,0.13,-2.02,0,,22.76,,,,,,,,,,,,,
2147.621,29.93,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147.632,,,,28.18,,,27.79,54.34,54.81,,,55,,,,0.46,-2,0,,23.12,,,,,,,,,,,,,
2147.721,29.93,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147.733,,,,,,,,54.24,54.68,,,55,,,,0.79,-1.96,0,,23.49,,,,,,,,,,,,,
2147.821,29.96,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147.833,,,,,,,,54.09,54.55,,,55,,,,1.12,-1.9,0,,23.88,,,,,,,,,,,,,
2147.921,29.96,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147.933,,,,,,,,54,54.43,,,55,,,,1.44,-1.82,0,,24.28,,,,,,,,,,,,,
2148.021,29.96,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148.032,,,,,,,,53.9,54.3,,,55,,,,1.74,-1.72,0,,24.68,,,,,,,,,,,,,
2148.121,29.96,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148.132,,,,,,,,53.8,54.19,,,55,,,,2.03,-1.6,0,,25.09,,,,,,,,,,,,,
2148.221,29.96,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148.231,,,,,,,,53.71,54.08,,,55,,,,2.3,-1.46,0,,25.49,,,,,,,,,,,,,
2148.321,29.96,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148.332,,,,,,,,53.61,53.98,,,55,,,,2.56,-1.31,0,,25.9,,,,,,,,,,,,,
2148.421,29.96,29.95,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148.432,,,,,,,,53.52,53.87,,,55,,,,2.82,-1.15,0,,26.33,,,,,,,,,,,,,
