timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,dataQStg1Slug,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrSlug,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
4461.531,,,,,,,28.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4461.629,32.44,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4461.778,32.67,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4461.93,33.38,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4462.078,34.32,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4462.228,35.67,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4462.378,37.25,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4462.464,,,,,,,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4462.542,38.9,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4462.685,40.54,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4462.835,42.09,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4462.985,43.9,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4463.086,,,,,,,,,,,,,,,,,,,,,,,2760,18000,490,273,857,1620,1145,932,72,18000,1.414847162,29.25,29.25
4463.135,45.59,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4463.285,47.22,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4463.435,48.82,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4463.471,,,,,,,32.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4463.585,50.4,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4463.735,51.94,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4463.885,53.45,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4464.035,54.96,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4464.185,56.42,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4464.335,57.86,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4464.485,59.3,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4464.522,,,,,,,37.11,,,,,,,,,,,,,,,,2662,18000,491,267,850,1602,1113,884,72,18000,1.4393531,29.25,29.25
4464.635,60.69,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4464.785,62.04,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4464.935,63.35,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4465.086,64.65,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4465.235,65.95,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4465.385,67.21,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4465.535,68.4,,60,,,,42.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4465.685,69.6,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4465.835,70.76,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4465.937,,,,,,,,,,,,,,,,,,,,,,,2697,18000,488,269,823,1580,1119,892,72,18000,1.411974978,29.24,29.24
4465.986,71.82,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4466.135,72.96,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4466.285,74.08,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4466.435,75.14,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4466.585,76.21,,60,,,,47.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
