CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
CHUBE: | PcrThermoTempC = 26.23  |
