timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
3383.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3383.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3393.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3404.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3405.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3407.335,30.81,30.82,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3407.356,,,,,,,,28.67,28.68,,,55,,,,1.15,2.76,0,,40.05,,,,,,,,,,,,,
3407.434,30.88,30.82,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3407.445,,,,,,,,28.7,28.68,,,55,,,,2.51,2.88,0,,41.93,,,,,,,,,,,,,
3407.534,31.04,30.82,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3407.546,,,,,,,,28.8,28.68,,,55,,,,4,3.1,0,,44.07,,,,,,,,,,,,,
3407.634,31.3,30.85,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3407.645,,,,,,,,29.05,28.7,,,55,,,,5.46,3.4,0,,46.25,,,,,,,,,,,,,
3407.734,31.53,30.92,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3407.745,,,,,,,,29.31,28.75,,,55,,,,6.84,3.79,0,,48.43,,,,,,,,,,,,,
3407.843,31.77,31.03,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3407.857,,,,,,,,29.73,28.84,,,55,,,,8.29,4.26,0,,50.77,,,,,,,,,,,,,
3407.934,31.93,31.17,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3407.945,,,,,,,,30.09,28.99,,,55,,,,9.23,4.8,0,,52.71,,,,,,,,,,,,,
3408.034,32.13,31.34,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408.045,,,,,,,,30.55,29.2,,,55,,,,10.2,5.4,0,,54.66,,,,,,,,,,,,,
3408.135,32.3,31.53,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408.147,,,,,,,,31.07,29.47,,,55,,,,11.03,6.04,0,,56.57,,,,,,,,,,,,,
3408.234,32.47,31.72,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408.246,,,,,,,,31.6,29.81,,,55,,,,11.69,6.73,0,,58.33,,,,,,,,,,,,,
3408.334,32.6,31.92,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408.345,,,,30.93,,,30.06,32.17,30.2,,,55,,,,12.19,7.45,0,,59.97,,,,,,,,,,,,,
3408.434,32.77,32.11,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408.445,,,,,,,,32.77,30.65,,,55,,,,12.57,8.2,0,,61.51,,,,,,,,,,,,,
3408.533,32.9,32.29,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408.544,,,,,,,,33.34,31.15,,,55,,,,12.82,8.96,0,,62.94,,,,,,,,,,,,,
3408.634,33,32.47,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408.645,,,,,,,,34.05,31.68,,,55,,,,12.99,9.74,0,,64.31,,,,,,,,,,,,,
3408.734,33.1,32.63,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408.745,,,,,,,,34.7,32.26,,,55,,,,13.06,10.52,0,,65.58,,,,,,,,,,,,,
3408.834,33.17,32.77,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408.845,,,,,,,,35.43,32.86,,,55,,,,13.04,11.3,0,,66.76,,,,,,,,,,,,,
3408.934,33.27,32.9,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408.945,,,,,,,,36.13,33.5,,,55,,,,12.95,12.08,0,,67.86,,,,,,,,,,,,,
3409.034,33.31,33.01,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3409.046,,,,,,,,36.86,34.17,,,55,,,,12.79,12.84,0,,68.89,,,,,,,,,,,,,
3409.134,33.37,33.11,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3409.146,,,,,,,,37.61,34.85,,,55,,,,12.59,13.6,0,,69.87,,,,,,,,,,,,,
3409.234,33.41,33.2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3409.245,,,,,,,,38.37,35.56,,,55,,,,12.31,14.34,0,,70.75,,,,,,,,,,,,,
3409.334,33.47,33.28,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3409.345,,,,31.24,,,30.13,39.13,36.28,,,55,,,,12,15.06,0,,71.58,,,,,,,,,,,,,
3409.434,33.51,33.34,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3409.445,,,,,,,,39.91,37.02,,,55,,,,11.66,15.76,0,,72.36,,,,,,,,,,,,,
3409.534,33.54,33.4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3409.544,,,,,,,,40.69,37.77,,,55,,,,11.27,16.44,0,,73.07,,,,,,,,,,,,,
3409.634,33.54,33.45,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3409.645,,,,,,,,41.48,38.53,,,55,,,,10.88,17.1,0,,73.77,,,,,,,,,,,,,
3409.734,33.61,33.49,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3409.745,,,,,,,,42.33,39.3,,,55,,,,10.45,17.73,0,,74.38,,,,,,,,,,,,,
