timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,liquid2,dataQStg1Slug
3034.33,33.38,33.38,30,60,,,,,29.6,24.76,
3034.33,33.38,33.38,30,60,,,,,29.6,24.76,
3034.33,33.38,33.38,30,60,,,,,29.6,24.76,
3034.33,33.38,33.38,30,60,,,,,29.6,24.76,
3034.468,33.37,33.37,30,60,,,,,29.6,24.76,
3034.468,33.37,33.37,30,60,,,,,29.6,24.76,
3034.468,33.37,33.37,30,60,,,,,29.6,24.76,
3034.468,33.37,33.37,30,60,,,,,29.6,24.76,
3034.617,33.57,33.57,30,60,,,,,29.6,24.76,
3034.617,33.57,33.57,30,60,,,,,29.6,24.76,
3034.617,33.57,33.57,30,60,,,,,29.6,24.76,
3034.617,33.57,33.57,30,60,,,,,29.6,24.76,
3034.796,34.12,34.12,30,60,,,,,29.6,24.76,
3034.796,34.12,34.12,30,60,,,,,29.6,24.76,
3034.796,34.12,34.12,30,60,,,,,29.6,24.76,
3034.796,34.12,34.12,30,60,,,,,29.6,24.76,
3034.946,35.69,35.69,30,60,,,,,29.6,24.76,
3034.946,35.69,35.69,30,60,,,,,29.6,24.76,
3034.946,35.69,35.69,30,60,,,,,29.6,24.76,
3034.946,35.69,35.69,30,60,,,,,29.6,24.76,
3035.006,,,,,,,,,29.6,24.76,
3035.006,,,,,,,,,29.6,24.76,
3035.096,37.23,37.23,30,60,,,,,,,
3035.096,37.23,37.23,30,60,,,,,,,
3035.096,37.23,37.23,30,60,,,,,,,
3035.096,37.23,37.23,30,60,,,,,,,
3035.252,38.87,38.87,30,60,,,,,,,
3035.252,38.87,38.87,30,60,,,,,,,
3035.252,38.87,38.87,30,60,,,,,,,
3035.252,38.87,38.87,30,60,,,,,,,
3035.396,40.67,40.67,30,60,,,,,,,
3035.396,40.67,40.67,30,60,,,,,,,
3035.396,40.67,40.67,30,60,,,,,,,
3035.396,40.67,40.67,30,60,,,,,,,
3035.546,42.3,42.3,30,60,,,,,,,
3035.546,42.3,42.3,30,60,,,,,,,
3035.546,42.3,42.3,30,60,,,,,,,
3035.546,42.3,42.3,30,60,,,,,,,
3035.696,44,44,30,60,,,,,,,
3035.696,44,44,30,60,,,,,,,
3035.696,44,44,30,60,,,,,,,
3035.696,44,44,30,60,,,,,,,
3035.846,45.84,45.84,30,60,,,,,,,
3035.846,45.84,45.84,30,60,,,,,,,
3035.846,45.84,45.84,30,60,,,,,,,
3035.846,45.84,45.84,30,60,,,,,,,
3035.996,47.37,47.37,30,60,,,,,,,
3035.996,47.37,47.37,30,60,,,,,,,
3035.996,47.37,47.37,30,60,,,,,,,
3035.996,47.37,47.37,30,60,,,,,,,
3036.009,,,,,,,,,29.67,24.74,
3036.009,,,,,,,,,29.67,24.74,
3036.146,49.06,49.06,30,60,,,,,,,
3036.146,49.06,49.06,30,60,,,,,,,
3036.146,49.06,49.06,30,60,,,,,,,
3036.146,49.06,49.06,30,60,,,,,,,
3036.296,50.64,50.64,30,60,,,,,,,
3036.296,50.64,50.64,30,60,,,,,,,
3036.296,50.64,50.64,30,60,,,,,,,
3036.296,50.64,50.64,30,60,,,,,,,
3036.446,52.2,52.2,30,60,,,,,,,
3036.446,52.2,52.2,30,60,,,,,,,
3036.446,52.2,52.2,30,60,,,,,,,
3036.446,52.2,52.2,30,60,,,,,,,
3036.596,53.96,53.96,30,60,,,,,,,
3036.596,53.96,53.96,30,60,,,,,,,
3036.596,53.96,53.96,30,60,,,,,,,
3036.596,53.96,53.96,30,60,,,,,,,
3036.746,55.42,55.42,30,60,,,,,,,
3036.746,55.42,55.42,30,60,,,,,,,
3036.746,55.42,55.42,30,60,,,,,,,
3036.746,55.42,55.42,30,60,,,,,,,
3036.896,57.05,57.05,30,60,,,,,,,
3036.896,57.05,57.05,30,60,,,,,,,
3036.896,57.05,57.05,30,60,,,,,,,
3036.896,57.05,57.05,30,60,,,,,,,
3036.999,,,,,,,,,29.61,24.59,
3036.999,,,,,,,,,29.61,24.59,
3037.048,58.49,58.49,30,60,,,,,,,
3037.048,58.49,58.49,30,60,,,,,,,
3037.048,58.49,58.49,30,60,,,,,,,
3037.048,58.49,58.49,30,60,,,,,,,
3037.198,59.65,59.65,30,60,,,,,,,
3037.198,59.65,59.65,30,60,,,,,,,
3037.198,59.65,59.65,30,60,,,,,,,
3037.198,59.65,59.65,30,60,,,,,,,
3037.346,60.38,60.38,30,60,,,,,,,
3037.346,60.38,60.38,30,60,,,,,,,
3037.346,60.38,60.38,30,60,,,,,,,
3037.346,60.38,60.38,30,60,,,,,,,
3037.497,60.18,60.18,30,60,,,,,,,
