(278668) _handleFrontButtonPress: Pressed
(279088) _handleFrontButtonPress: Pressed
(279298) _handleFrontButtonPress: Pressed
(311130) Door Status: : Closed
(311199) taskMonitor_task: Task System Control Task hasn't checked in for 200 ms
(311299) taskMonitor_task: Task System Control Task hasn't checked in for 200 ms
(311399) taskMonitor_task: Task System Control Task hasn't checked in for 200 ms
(311499) taskMonitor_task: Task System Control Task hasn't checked in for 200 ms
(311531) colorSensorSetGain: Setting color sensor gain to 10
(311532) colorSensorSetIntegrationTimeMs: Setting integration time to 50
(311599) taskMonitor_task: Task System Control Task hasn't checked in for 600 ms...
(311648) colorSensorSetGain: Setting color sensor gain to 5
(311651) colorSensorSetIntegrationTimeMs: Setting integration time to 50
(311699) taskMonitor_task: Task System Control Task hasn't checked in for 600 ms...
(311763) customUtil_isCupPresent: Cup Detected!
(311764) systemRequestStateChange: System State Transition IDLE -> READY
(311766) blePeriphNotifySubscription: ENTER NOTIFY
(311772) systemRequestStateChange: Notify exit state change
(311778) BLE_PERIPH: Notifying
(311782) comm_getNotifyId: Attempting to get notify id
(311788) BLE_PERIPH: Notify Command Id = 34
(311838) BLE_PERIPH: App to Instrument Transaction Write 0/18
(311840) BLE_PERIPH: App to Instrument Transaction Notify 0/18
(311897) BLE_PERIPH: App to Instrument Data
(311898) BLE_PERIPH: Received 18/18
(311901) BLE_PERIPH: App to Instrument Transaction Notify 18/18
(311936) BLE_PERIPH: Sending Response Packet: [34,true,87,["","",311935,21.39,21.55,2,0,0,0.00],0]
(311938) BLE_PERIPH: Instrument to App Transaction Read/Notify 0/52
(311987) instrumentToAppDataCharAccessCb: Sending Chunk(chunkSize=52 mtu=510, totalSize=52, currentIndex=0): [34,true,87,["","",311935,21.39,21.55,2,0,0,0.00],0]
(312048) BLE_PERIPH: Instrument to App Transaction Write 52/52
(312050) BLE_PERIPH: Instrument to App Transaction Read/Notify 52/52
(312108) BLE_PERIPH: Instrument to App Transaction Write -1/-1
(312198) BLE_PERIPH: App to Instrument Transaction Write 0/18
(312200) BLE_PERIPH: App to Instrument Transaction Notify 0/18
(312258) BLE_PERIPH: App to Instrument Data
(312259) BLE_PERIPH: Received 18/18
(312261) BLE_PERIPH: App to Instrument Transaction Notify 18/18
(312293) BLE_PERIPH: Sending Response Packet: [34,true,86,["","",312291,21.41,21.56,2,0,0,0.00],0]
(312294) BLE_PERIPH: Instrument to App Transaction Read/Notify 0/52
(312347) instrumentToAppDataCharAccessCb: Sending Chunk(chunkSize=52 mtu=510, totalSize=52, currentIndex=0): [34,true,86,["","",312291,21.41,21.56,2,0,0,0.00],0]
(312408) BLE_PERIPH: Instrument to App Transaction Write 52/52
(312410) BLE_PERIPH: Instrument to App Transaction Read/Notify 52/52
(312468) BLE_PERIPH: Instrument to App Transaction Write -1/-1
***[1, 0, 0, 0, 0, 0]***
***[1, 1, 0, 0, 0, 0]***
***[1, 1, 0, 0, 0, 0]***
***DataQ Connected!***
***updating thermocouple values***
DATAQ: | SET_LOCATION = 20.96 | SET_LOCATION = 21.03  |
DATAQ: | SET_LOCATION = 20.97 | SET_LOCATION = 21.07  |
DATAQ: | SET_LOCATION = 21.02 | SET_LOCATION = 21.02  |
DATAQ: | SET_LOCATION = 21.01 | SET_LOCATION = 21.12  |
DATAQ: | SET_LOCATION = 21.02 | SET_LOCATION = 21.07  |
DATAQ: | SET_LOCATION = 20.97 | SET_LOCATION = 21.07  |
DATAQ: | SET_LOCATION = 20.92 | SET_LOCATION = 21.07  |
DATAQ: | SET_LOCATION = 20.98 | SET_LOCATION = 21.1  |
DATAQ: | SET_LOCATION = 20.9 | SET_LOCATION = 21.04  |
DATAQ: | SET_LOCATION = 20.97 | SET_LOCATION = 21.2  |
DATAQ: | SET_LOCATION = 21.0 | SET_LOCATION = 21.11  |
DATAQ: | SET_LOCATION = 20.96 | SET_LOCATION = 21.11  |
DATAQ: | SET_LOCATION = 20.94 | SET_LOCATION = 21.13  |
DATAQ: | SET_LOCATION = 20.94 | SET_LOCATION = 21.14  |
DATAQ: | SET_LOCATION = 20.83 | SET_LOCATION = 20.98  |
DATAQ: | SET_LOCATION = 20.88 | SET_LOCATION = 21.14  |
DATAQ: | SET_LOCATION = 20.83 | SET_LOCATION = 21.03  |
DATAQ: | SET_LOCATION = 20.88 | SET_LOCATION = 20.99  |
DATAQ: | SET_LOCATION = 20.85 | SET_LOCATION = 21.07  |
DATAQ: | SET_LOCATION = 20.92 | SET_LOCATION = 21.07  |
DATAQ: | SET_LOCATION = 20.88 | SET_LOCATION = 21.1  |
DATAQ: | SET_LOCATION = 20.75 | SET_LOCATION = 21.0  |
DATAQ: | SET_LOCATION = 20.79 | SET_LOCATION = 20.97  |
DATAQ: | SET_LOCATION = 20.82 | SET_LOCATION = 21.06  |
DATAQ: | SET_LOCATION = 20.93 | SET_LOCATION = 21.09  |
DATAQ: | SET_LOCATION = 20.79 | SET_LOCATION = 21.07  |
DATAQ: | SET_LOCATION = 20.77 | SET_LOCATION = 20.99  |
DATAQ: | SET_LOCATION = 20.82 | SET_LOCATION = 21.1  |
DATAQ: | SET_LOCATION = 20.61 | SET_LOCATION = 20.88  |
DATAQ: | SET_LOCATION = 20.69 | SET_LOCATION = 21.03  |
DATAQ: | SET_LOCATION = 20.76 | SET_LOCATION = 21.07  |
DATAQ: | SET_LOCATION = 20.71 | SET_LOCATION = 20.96  |
DATAQ: | SET_LOCATION = 20.75 | SET_LOCATION = 21.07  |
DATAQ: | SET_LOCATION = 20.72 | SET_LOCATION = 20.92  |
DATAQ: | SET_LOCATION = 20.61 | SET_LOCATION = 20.81  |
DATAQ: | SET_LOCATION = 20.76 | SET_LOCATION = 21.05  |
DATAQ: | SET_LOCATION = 20.57 | SET_LOCATION = 20.9  |
DATAQ: | SET_LOCATION = 20.63 | SET_LOCATION = 20.98  |
DATAQ: | SET_LOCATION = 20.65 | SET_LOCATION = 20.96  |
DATAQ: | SET_LOCATION = 20.55 | SET_LOCATION = 20.86  |
DATAQ: | SET_LOCATION = 20.63 | SET_LOCATION = 20.91  |
