***Stage1 ON***
[41]TC TEC set to 50°C
(1312372) _setStage1TecTempC: TEC Set Temp 50.000000
(1312373) _resetThermalControlState: RESET Peltier 0 control state
(1312377) thermalControlSetTargetTempC: [0] MAX RAMPING  goto 50.0
(1312384) _setThermalControlState: thermalControl-0: changing state 3->1
(1312391) tecCurvePredictorSetHoldPower: Not setting hold Power for ST1
(1312399) thermalControlSetEnable: Enabling Peltier 0
(1312411) _deviceLogsSetTC: Adding Time 0
(1312412) stashException: Exception Stashed (0x0B203)
(1312461) printException: ************
(1312461) printException: Error Code:  (0x0000B203)
(1312462) printException: Originator:   (0x0B)  System
(1312466) printException: Error Type:  (0x20)  Error Type Unknown!
(1312473) printException: Priority:       (0x03)  Reset Recoverable
(1312481) printException: Time Since Boot:       (1311736) ms
(1312487) printException: Time Since Expt:       (0) ms
(1312493) handleException: ************

(1312498) systemRequestStateChange: System State Transition ERROR -> ERROR
(1312506) _deviceLogsAddPcrChamberTECTimeOn: Adding PCR Time 189875 seconds
(1312514) _deviceLogsAddTreatmentChamberTECTimeOn: Adding TC Time 7201 seconds
(1312522) deviceLogsWriteLogs: Writing device logs
(1312527) blePeriphNotifySubscription: ENTER NOTIFY
(1312533) systemRequestStateChange: Notify exit state change
(1312568) _writeNewLogData: Writing new log data string 0,0,0,0,0,0,0,720,19230,0,0,0,0,0,0 into file
(1312661) thermalControlTask: thermal control sleep.
(1312697) _overwriteLogFile: file written
***Stage1 OFF***
[42]TC TEC Turned Off
***PCR ON***
[43]PCR TEC set to 50°C
(1314841) _setPcrTecTempC: TEC Set Temp 50.000000
(1314842) _applyThermalBrakeUpdate: Worst Temp: 98.037598
(1314845) _updateInertiaCompensation: overshoot: 48.037598, updatedComp: 48.037598, atIndex: 4 atTemp: 50.0
(1314856) _resetThermalControlState: RESET Peltier 1 control state
(1314862) thermalControlSetTargetTempC: [1] MAX RAMPING  goto 50.0
(1314870) _setThermalControlState: thermalControl-1: changing state 3->1
(1314877) tecCurvePredictorSetHoldPower: hold power: -151446.015625 filtered: -108061.796875 temp: 25.538616
(1314888) thermalControlSetEnable: Enabling Peltier 1
(1314899) _findInertiaCompensation: Inertia Compensation is too large: 48.037598
(1314902) _findInertiaCompensation: Resetting IC to 0...
(1314908) stashException: Exception Stashed (0x0B1E1)
(1314940) printException: ************
(1314940) printException: Error Code:  (0x0000B1E1)
(1314941) printException: Originator:   (0x0B)  System
(1314946) printException: Error Type:  (0x1E)  Inertia Compenstaion Reset
(1314953) printException: Priority:       (0x01)  Log Only
(1314960) printException: Time Since Boot:       (1314234) ms
(1314966) printException: Time Since Expt:       (0) ms
(1314972) handleException: ************

(1314977) systemRequestStateChange: System State Transition ERROR -> WARNING
(1314985) blePeriphNotifySubscription: ENTER NOTIFY
(1314991) systemRequestStateChange: Notify exit state change
(1314997) systemTasksMonitorStack: Stack Watermark(Comm): 2104
(1315004) TC: TC-1 = 25.69, modeled = 25.54, target = 50.00, heatSink = -90.29, output = 100.0, timeout = 100, exptTempC = 50.00, TecRate = 0.016
(1315142) TC: TC-1 = 25.68, modeled = 25.54, target = 50.00, heatSink = -90.02, output = 100.0, timeout = 250, exptTempC = 50.00, TecRate = 0.014
(1315291) TC: TC-1 = 25.68, modeled = 25.55, target = 50.00, heatSink = -89.44, output = 100.0, timeout = 400, exptTempC = 50.00, TecRate = 0.014
(1315442) TC: TC-1 = 25.68, modeled = 25.55, target = 50.00, heatSink = -89.97, output = 100.0, timeout = 550, exptTempC = 50.00, TecRate = 0.013
(1315592) TC: TC-1 = 25.67, modeled = 25.55, target = 50.00, heatSink = -90.30, output = 100.0, timeout = 700, exptTempC = 50.00, TecRate = 0.012
(1315750) TC: TC-1 = 25.67, modeled = 25.55, target = 50.00, heatSink = -90.40, output = 100.0, timeout = 850, exptTempC = 50.00, TecRate = 0.013
(1315896) TC: TC-1 = 25.67, modeled = 25.55, target = 50.00, heatSink = -90.40, output = 100.0, timeout = 1000, exptTempC = 50.00, TecRate = 0.015
(1316046) TC: TC-1 = 25.67, modeled = 25.56, target = 50.00, heatSink = -89.61, output = 100.0, timeout = 1150, exptTempC = 50.00, TecRate = 0.014
(1316196) TC: TC-1 = 25.67, modeled = 25.56, target = 50.00, heatSink = -89.91, output = 100.0, timeout = 1300, exptTempC = 50.00, TecRate = 0.014
(1316347) TC: TC-1 = 25.66, modeled = 25.56, target = 50.00, heatSink = -90.24, output = 100.0, timeout = 1450, exptTempC = 50.00, TecRate = 0.012
(1316497) TC: TC-1 = 25.66, modeled = 25.56, target = 50.00, heatSink = -90.14, output = 100.0, timeout = 1600, exptTempC = 50.00, TecRate = 0.010
(1316654) TC: TC-1 = 25.65, modeled = 25.56, target = 50.00, heatSink = -90.29, output = 100.0, timeout = 1750, exptTempC = 50.00, TecRate = 0.010
(1316799) TC: TC-1 = 25.65, modeled = 25.56, target = 50.00, heatSink = -90.45, output = 100.0, timeout = 1900, exptTempC = 50.00, TecRate = 0.010
(1316950) TC: TC-1 = 25.65, modeled = 25.57, target = 50.00, heatSink = -89.56, output = 100.0, timeout = 2050, exptTempC = 50.00, TecRate = 0.009
(1317100) TC: TC-1 = 25.64, modeled = 25.57, target = 50.00, heatSink = -89.76, output = 100.0, timeout = 2200, exptTempC = 50.00, TecRate = 0.007
(1317250) TC: TC-1 = 25.64, modeled = 25.57, target = 50.00, heatSink = -90.40, output = 100.0, timeout = 2350, exptTempC = 50.00, TecRate = 0.009
(1317404) TC: TC-1 = 25.64, modeled = 25.57, target = 50.00, heatSink = -90.23, output = 100.0, timeout = 2500, exptTempC = 50.00, TecRate = 0.008
(1317560) TC: TC-1 = 25.64, modeled = 25.57, target = 50.00, heatSink = -90.29, output = 100.0, timeout = 2650, exptTempC = 50.00, TecRate = 0.008
(1317703) TC: TC-1 = 25.63, modeled = 25.57, target = 50.00, heatSink = -90.03, output = 100.0, timeout = 2800, exptTempC = 50.00, TecRate = 0.006
(1317855) TC: TC-1 = 25.63, modeled = 25.57, target = 50.00, heatSink = -89.67, output = 100.0, timeout = 2950, exptTempC = 50.00, TecRate = 0.005
