timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
627.498,,,,38.55,,,21.47,,,,,,,,,,,,,,,,,,,,,,,,,,
634.535,,,,38.53,,,21.51,,,,,,,,,,,,,,,,,,,,,,,,,,
635.324,,,,38.5,,,21.61,,,,,,,,,,,,,,,,,,,,,,,,,,
637.877,,,,38.46,,,21.75,,,,,,,,,,,,,,,,,,,,,,,,,,
638.998,,,,38.46,,,21.86,,,,,,,,,,,,,,,,,,,,,,,,,,
639.586,38.44,38.46,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639.641,,,,,,,,30.48,30.49,30.53,30.53,55.0,,,,0.04,0.0,-0.29,,80.33,,,,,,,,,,,,,
639.686,38.44,38.46,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639.747,,,,,,,,30.52,30.49,30.53,30.56,55.0,,,,0.17,0.0,-0.71,,80.88,,,,,,,,,,,,,
639.786,38.4,38.45,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639.855,,,,,,,,30.81,30.5,30.54,30.6,55.0,,,,0.33,0.0,-0.94,,81.28,,,,,,,,,,,,,
639.886,38.26,38.44,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639.946,,,,,,,,31.34,30.54,30.57,30.65,55.0,,,,0.44,0.01,-0.59,,81.04,,,,,,,,,,,,,
639.99,37.9,38.41,30.0,38.45,,,21.66,,,,,,,,,,,,,,,,,,,,,,,,,,
640.043,,,,,,,,32.07,30.67,30.62,30.71,55.0,,,,0.51,0.02,0.16,,80.37,,,,,,,,,,,,,
640.089,37.5,38.33,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640.143,,,,,,,,33.04,30.9,30.7,30.79,55.0,,,,0.5,0.02,0.54,,79.97,,,,,,,,,,,,,
640.19,37.08,38.2,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640.243,,,,,,,,34.05,31.29,30.82,30.89,55.0,,,,0.4,0.03,1.14,,79.28,,,,,,,,,,,,,
640.29,36.62,37.99,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640.343,,,,,,,,35.12,31.83,30.96,31.0,55.0,,,,0.22,0.03,1.72,,78.53,,,,,,,,,,,,,
640.39,36.2,37.72,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640.443,,,,,,,,36.2,32.52,31.13,31.13,55.0,,,,-0.04,0.03,2.24,,77.76,,,,,,,,,,,,,
640.49,35.71,37.39,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640.543,,,,,,,,37.29,33.33,31.33,31.27,55.0,,,,-0.37,0.03,2.73,,76.93,,,,,,,,,,,,,
640.589,35.25,37.01,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640.643,,,,,,,,38.33,34.26,31.56,31.42,55.0,,,,-0.76,0.02,3.08,,76.18,,,,,,,,,,,,,
640.688,34.84,36.6,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640.743,,,,,,,,39.39,35.26,31.81,31.59,55.0,,,,-1.2,0.01,3.39,,75.42,,,,,,,,,,,,,
640.788,34.39,36.16,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640.843,,,,,,,,40.39,36.3,32.08,31.78,55.0,,,,-1.67,-0.01,3.63,,74.69,,,,,,,,,,,,,
640.889,33.98,35.71,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640.943,,,,,,,,41.41,37.37,32.38,31.98,55.0,,,,-2.17,-0.03,3.99,,73.81,,,,,,,,,,,,,
640.989,33.58,35.25,30.0,38.07,,,21.89,,,,,,,,,,,,,,,,,,,,,,,,,,
641.043,,,,,,,,42.4,38.45,32.69,32.2,55.0,,,,-2.69,-0.06,4.19,,73.06,,,,,,,,,,,,,
641.09,33.17,34.8,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641.143,,,,,,,,43.38,39.53,33.01,32.43,55.0,,,,-3.22,-0.09,4.37,,72.32,,,,,,,,,,,,,
641.19,32.8,34.35,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641.243,,,,,,,,44.29,40.59,33.36,32.68,55.0,,,,-3.75,-0.13,4.4,,71.73,,,,,,,,,,,,,
641.29,32.4,33.92,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641.344,,,,,,,,45.21,41.62,33.71,32.94,55.0,,,,-4.25,-0.17,4.32,,71.26,,,,,,,,,,,,,
641.39,32.03,33.5,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641.443,,,,,,,,46.03,42.62,34.08,33.21,55.0,,,,-4.75,-0.23,4.37,,70.66,,,,,,,,,,,,,
641.489,31.67,33.09,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641.543,,,,,,,,46.9,43.6,34.45,33.5,55.0,,,,-5.22,-0.28,4.34,,70.16,,,,,,,,,,,,,
641.588,31.3,32.69,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641.643,,,,,,,,47.75,44.54,34.84,33.81,55.0,,,,-5.65,-0.34,4.09,,69.92,,,,,,,,,,,,,
641.688,30.94,32.3,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641.743,,,,,,,,48.52,45.45,35.23,34.13,55.0,,,,-6.04,-0.41,3.7,,69.85,,,,,,,,,,,,,
641.79,30.58,31.92,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641.843,,,,,,,,49.3,46.32,35.63,34.47,55.0,,,,-6.38,-0.47,3.94,,69.21,,,,,,,,,,,,,
