timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
266.423,,,,30.39,,,29.29,,,,,,,,,,,,,,,,,,,,,,,,,,
273.825,,,,30.44,,,29.07,,,,,,,,,,,,,,,,,,,,,,,,,,
274.86,,,,30.38,,,28.97,,,,,,,,,,,,,,,,,,,,,,,,,,
275.466,,,,,,,,26.6,26.63,26.43,26.43,55.0,,,,0.01,0.0,26.79,,53.22,,,,,,,,,,,,,
275.513,28.06,28.05,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.566,,,,,,,,26.6,26.63,26.43,26.44,55.0,,,,0.09,0.0,-0.47,,80.56,,,,,,,,,,,,,
275.614,28.03,28.05,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.665,,,,,,,,26.69,26.62,26.43,26.47,55.0,,,,0.24,0.0,-0.62,,80.86,,,,,,,,,,,,,
275.712,28.19,28.05,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.766,,,,,,,,27.04,26.64,26.44,26.52,55.0,,,,0.41,0.01,-0.65,,81.06,,,,,,,,,,,,,
275.812,28.54,28.07,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.841,,,,30.29,,,28.85,,,,,,,,,,,,,,,,,,,,,,,,,,
275.867,,,,,,,,27.65,26.7,26.48,26.58,55.0,,,,0.54,0.01,-0.43,,80.99,,,,,,,,,,,,,
275.912,29.05,28.14,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.965,,,,,,,,28.41,26.85,26.54,26.65,55.0,,,,0.62,0.02,0.07,,80.57,,,,,,,,,,,,,
276.011,29.7,28.28,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276.065,,,,,,,,29.28,27.11,26.62,26.74,55.0,,,,0.64,0.03,0.45,,80.21,,,,,,,,,,,,,
276.112,30.48,28.53,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276.165,,,,,,,,30.32,27.52,26.74,26.84,55.0,,,,0.56,0.03,1.05,,79.55,,,,,,,,,,,,,
276.211,31.27,28.89,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276.266,,,,,,,,31.34,28.07,26.88,26.96,55.0,,,,0.42,0.04,1.48,,78.98,,,,,,,,,,,,,
276.312,32.1,29.36,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276.375,,,,,,,,32.47,28.76,27.06,27.1,55.0,,,,0.24,0.04,2.6,,77.68,,,,,,,,,,,,,
276.424,32.87,29.94,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276.466,,,,,,,,33.44,29.59,27.26,27.24,55.0,,,,-0.13,0.04,4.31,,75.61,,,,,,,,,,,,,
276.512,33.68,30.61,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276.566,,,,,,,,34.5,30.52,27.49,27.4,55.0,,,,-0.48,0.04,3.38,,76.18,,,,,,,,,,,,,
276.611,34.43,31.33,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276.665,,,,,,,,35.53,31.51,27.74,27.58,55.0,,,,-0.88,0.03,3.27,,75.88,,,,,,,,,,,,,
276.71,35.12,32.1,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276.765,,,,,,,,36.51,32.54,28.01,27.77,55.0,,,,-1.3,0.02,3.37,,75.34,,,,,,,,,,,,,
276.811,35.78,32.88,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276.865,,,,30.24,,,29.61,37.54,33.59,28.3,27.98,55.0,,,,-1.76,0.0,3.66,,74.59,,,,,,,,,,,,,
276.911,36.37,33.66,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276.965,,,,,,,,38.51,34.65,28.61,28.21,55.0,,,,-2.23,-0.02,3.95,,73.8,,,,,,,,,,,,,
277.011,36.94,34.41,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277.065,,,,,,,,39.5,35.7,28.94,28.44,55.0,,,,-2.72,-0.05,4.12,,73.11,,,,,,,,,,,,,
277.112,37.36,35.13,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277.165,,,,,,,,40.46,36.75,29.28,28.7,55.0,,,,-3.2,-0.08,4.27,,72.45,,,,,,,,,,,,,
277.212,37.79,35.8,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277.265,,,,,,,,41.33,37.77,29.63,28.97,55.0,,,,-3.67,-0.12,4.23,,71.98,,,,,,,,,,,,,
277.312,38.22,36.41,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277.366,,,,,,,,42.25,38.77,30.0,29.25,55.0,,,,-4.11,-0.16,4.11,,71.62,,,,,,,,,,,,,
277.41,38.62,36.97,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277.466,,,,,,,,43.1,39.75,30.38,29.55,55.0,,,,-4.54,-0.21,3.85,,71.4,,,,,,,,,,,,,
277.511,38.95,37.48,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277.565,,,,,,,,43.97,40.69,30.76,29.86,55.0,,,,-4.96,-0.26,3.97,,70.8,,,,,,,,,,,,,
277.61,39.39,37.94,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277.67,,,,,,,,44.77,41.61,31.16,30.21,55.0,,,,-5.23,-0.32,2.62,,71.83,,,,,,,,,,,,,
277.711,39.68,38.37,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277.765,,,,,,,,45.58,42.5,31.56,30.53,55.0,,,,-5.64,-0.38,3.7,,70.29,,,,,,,,,,,,,
277.811,39.91,38.76,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277.865,,,,30.53,,,31.62,46.32,43.36,31.96,30.88,55.0,,,,-5.94,-0.45,3.76,,69.85,,,,,,,,,,,,,
277.911,39.98,39.12,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277.965,,,,,,,,47.11,44.2,32.37,31.23,55.0,,,,-6.28,-0.51,3.93,,69.27,,,,,,,,,,,,,
278.012,40.02,39.43,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278.065,,,,,,,,47.88,45.02,32.79,31.58,55.0,,,,-6.65,-0.58,4.29,,68.47,,,,,,,,,,,,,
278.112,40.02,39.67,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278.165,,,,,,,,48.56,45.82,33.21,31.93,55.0,,,,-7.03,-0.66,4.35,,67.95,,,,,,,,,,,,,
278.21,39.94,39.85,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278.266,,,,,,,,49.3,46.59,33.63,32.29,55.0,,,,-7.41,-0.74,4.05,,67.8,,,,,,,,,,,,,
278.31,39.83,39.96,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278.366,,,,,,,,50.01,47.35,34.06,32.64,55.0,,,,-7.83,-0.83,3.9,,67.45,,,,,,,,,,,,,
278.41,39.72,40.01,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278.465,,,,,,,,50.64,48.09,34.48,32.98,55.0,,,,-8.26,-0.91,4.1,,66.72,,,,,,,,,,,,,
278.511,39.61,40.01,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278.565,,,,,,,,51.32,48.81,34.91,33.33,55.0,,,,-8.69,-1.01,4.34,,65.96,,,,,,,,,,,,,
278.611,39.5,39.96,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278.665,,,,,,,,51.96,49.52,35.34,33.68,55.0,,,,-9.12,-1.11,4.35,,65.42,,,,,,,,,,,,,
278.711,39.35,39.88,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278.765,,,,,,,,52.57,50.2,35.76,34.03,55.0,,,,-9.54,-1.21,4.33,,64.92,,,,,,,,,,,,,
278.811,39.24,39.78,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278.865,,,,30.68,,,32.45,53.23,50.87,36.19,34.38,55.0,,,,-9.97,-1.32,4.39,,64.33,,,,,,,,,,,,,
278.911,39.13,39.66,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278.965,,,,,,,,53.76,51.52,36.62,34.73,55.0,,,,-10.37,-1.43,4.47,,63.73,,,,,,,,,,,,,
279.011,38.95,39.53,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279.065,,,,,,,,54.29,52.16,37.04,35.08,55.0,,,,-10.76,-1.55,4.15,,63.54,,,,,,,,,,,,,
279.11,38.88,39.39,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279.166,,,,,,,,54.88,52.77,37.46,35.44,55.0,,,,-11.13,-1.67,3.7,,63.5,,,,,,,,,,,,,
279.21,38.73,39.25,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279.266,,,,,,,,55.42,53.36,37.87,35.79,55.0,,,,-11.5,-1.8,3.66,,63.05,,,,,,,,,,,,,
279.311,38.66,39.12,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279.365,,,,,,,,55.92,53.94,38.29,36.13,55.0,,,,-11.87,-1.92,3.92,,62.28,,,,,,,,,,,,,
279.411,38.51,38.99,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279.465,,,,,,,,56.43,54.5,38.7,36.48,55.0,,,,-12.21,-2.06,3.85,,61.88,,,,,,,,,,,,,
279.511,38.44,38.86,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279.565,,,,,,,,56.89,55.05,39.1,36.83,55.0,,,,-12.51,-2.19,3.72,,61.57,,,,,,,,,,,,,
279.611,38.33,38.74,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279.665,,,,,,,,57.41,55.57,39.51,37.18,55.0,,,,-12.81,-2.33,3.65,,61.2,,,,,,,,,,,,,
